FIPS	NAICS8	DATA
46121	11210003	37214.0000
46121	11212000	12.0000
46121	11210004	31848.0000
53025	11211100	18176.0000
53025	11210000	177149.0000
53025	11210003	45030.0000
53025	11212000	26854.0000
53025	11210004	132119.0000
51137	11211100	10311.0000
51137	11210000	23938.0000
51137	11210003	11477.0000
51137	11212000	1166.0000
51137	11210004	12461.0000
01045	11211100	7995.0400
01045	11210000	13205.0000
01045	11210003	8000.0000
01045	11212000	4.9600
01045	11210004	5205.0000
05141	11211100	13198.0000
05141	11210000	27403.0000
05141	11210003	13198.0000
05141	11210004	14205.0000
20095	11211100	19880.0000
20095	11210000	38647.0000
20095	11210003	19880.0000
20095	11210004	18767.0000
35061	11211100	6305.0000
35061	11210000	24054.0000
35061	11210003	13389.0000
35061	11212000	7084.0000
35061	11210004	10665.0000
26085	11211100	508.0000
26085	11210000	1866.0000
26085	11210003	883.0000
26085	11212000	375.0000
26085	11210004	983.0000
06043	11211100	12447.5000
06043	11210000	37406.0000
06043	11210003	12453.0000
06043	11212000	5.5000
06043	11210004	24953.0000
17075	11211100	3332.0000
17075	11210000	16057.0000
17075	11210003	3536.0000
17075	11212000	204.0000
17075	11210004	12521.0000
20017	11211100	13608.8700
20017	11210000	52801.0000
20017	11210003	13693.0000
20017	11212000	84.1300
20017	11210004	39108.0000
22117	11211100	10539.0000
22117	11210000	24984.0000
22117	11210003	15157.0000
22117	11212000	4618.0000
22117	11210004	9827.0000
48019	11211100	5574.0000
48019	11210000	9080.0000
48019	11210003	5574.0000
48019	11210004	3506.0000
48117	11211100	18272.0000
48117	11210000	592087.0000
48117	11210003	58800.0000
48117	11212000	40528.0000
48117	11210004	533287.0000
54007	11211100	3856.0000
54007	11210000	7240.0000
54007	11210003	3894.0000
54007	11212000	38.0000
54007	11210004	3346.0000
21003	11211100	20956.0000
21003	11210000	48132.0000
21003	11210003	21932.0000
21003	11212000	976.0000
21003	11210004	26200.0000
26145	11211100	858.0000
26145	11210000	8305.0000
26145	11210003	3607.0000
26145	11212000	2749.0000
26145	11210004	4698.0000
21071	11211100	265.0000
21071	11210000	457.0000
21071	11210003	265.0000
21071	11210004	192.0000
51087	11211100	153.0000
51087	11210000	480.0000
51087	11210003	153.0000
51087	11210004	327.0000
39093	11211100	1138.0000
39093	11210000	7199.0000
39093	11210003	2846.0000
39093	11212000	1708.0000
39093	11210004	4353.0000
48029	11211100	20137.8000
48029	11210000	40997.0000
48029	11210003	20298.0000
48029	11212000	160.2000
48029	11210004	20699.0000
51093	11211100	2222.0000
51093	11210000	3967.0000
51093	11210003	2222.0000
51093	11210004	1745.0000
27015	11211100	2664.0000
27015	11210000	42072.0000
27015	11210003	8420.0000
27015	11212000	5756.0000
27015	11210004	33652.0000
28053	11211100	27.0600
28053	11210000	34.0000
28053	11210004	6.9400
39095	11211100	82.4200
39095	11210000	199.2400
39095	11210004	116.8200
39083	11211100	7421.0000
39083	11210000	21958.0000
39083	11210003	10839.0000
39083	11212000	3418.0000
39083	11210004	11119.0000
45091	11211100	9491.0000
45091	11210000	16566.0000
45091	11210003	9665.0000
45091	11212000	174.0000
45091	11210004	6901.0000
05133	11211100	21145.8100
05133	11210000	35022.0000
05133	11210003	21277.0000
05133	11212000	131.1900
05133	11210004	13745.0000
27109	11211100	8034.0000
27109	11210000	44266.0000
27109	11210003	18694.0000
27109	11212000	10660.0000
27109	11210004	25572.0000
48103	11211100	1862.0000
48103	11210000	3188.0000
48103	11210003	1862.0000
48103	11210004	1326.0000
51001	11211100	460.0000
51001	11210000	830.0000
51001	11210003	462.0000
51001	11212000	2.0000
51001	11210004	368.0000
54041	11211100	4252.1300
54041	11210000	8786.0000
54041	11210003	4257.0000
54041	11212000	4.8700
54041	11210004	4529.0000
28071	11211100	5005.0000
28071	11210000	8576.0000
28071	11210003	5005.0000
28071	11210004	3571.0000
37021	11211100	7473.0000
37021	11210000	13764.0000
37021	11210003	8353.0000
37021	11212000	880.0000
37021	11210004	5411.0000
48307	11211100	16690.0000
48307	11210000	30797.0000
48307	11210003	16690.0000
48307	11210004	14107.0000
05081	11211100	15283.0000
05081	11210000	31616.0000
05081	11210003	15283.0000
05081	11210004	16333.0000
08033	11211100	3212.0000
08033	11210000	5052.0000
08033	11210003	3212.0000
08033	11210004	1840.0000
19085	11211100	10164.0000
19085	11210000	26055.0000
19085	11210003	10164.0000
19085	11210004	15891.0000
30075	11211100	49046.0000
30075	11210000	84944.0000
30075	11210003	49065.0000
30075	11212000	19.0000
30075	11210004	35879.0000
36000	11211100	109914.0000
36000	11210000	1479389.0000
36000	11210003	738159.0000
36000	11212000	628245.0000
36000	11210004	741230.0000
37199	11211100	2636.0000
37199	11210000	4386.0000
37199	11210003	2683.0000
37199	11212000	47.0000
37199	11210004	1703.0000
46057	11211100	11475.0000
46057	11210000	50007.0000
46057	11210003	19946.0000
46057	11212000	8471.0000
46057	11210004	30061.0000
05091	11211100	12076.0800
05091	11210000	22188.0000
05091	11210003	12147.0000
05091	11212000	70.9200
05091	11210004	10041.0000
08017	11211100	18647.0000
08017	11210000	34782.0000
08017	11210003	18659.0000
08017	11212000	12.0000
08017	11210004	16123.0000
16075	11211100	10213.0000
16075	11210000	57364.0000
16075	11210003	24423.0000
16075	11212000	14210.0000
16075	11210004	32941.0000
22079	11211100	14768.0000
22079	11210000	25210.0000
22079	11210003	14768.0000
22079	11210004	10442.0000
32027	11211100	14892.0000
32027	11210000	20549.0000
32027	11210003	14892.0000
32027	11210004	5657.0000
38061	11211100	26437.0000
38061	11210000	40006.0000
38061	11210003	26443.0000
38061	11212000	6.0000
38061	11210004	13563.0000
21133	11211100	146.0000
21133	11210000	264.0000
21133	11210003	150.0000
21133	11212000	4.0000
21133	11210004	114.0000
47029	11211100	6699.0000
47029	11210000	12081.0000
47029	11210003	7435.0000
47029	11212000	736.0000
47029	11210004	4646.0000
47111	11211100	13139.0000
47111	11210000	22625.0000
47111	11210003	13153.0000
47111	11212000	14.0000
47111	11210004	9472.0000
26093	11211100	1233.0000
26093	11210000	6363.0000
26093	11210003	3223.0000
26093	11212000	1990.0000
26093	11210004	3140.0000
30053	11211100	1103.1800
30053	11210000	2101.0000
30053	11210003	1114.0000
30053	11212000	10.8200
30053	11210004	987.0000
38057	11211100	25297.0000
38057	11210000	45225.0000
38057	11210003	25297.0000
38057	11210004	19928.0000
17063	11211100	853.3500
17063	11210000	1768.0000
17063	11210003	1003.0000
17063	11212000	149.6500
17063	11210004	765.0000
37019	11211100	828.5700
37019	11210000	1370.0000
37019	11210003	834.0000
37019	11212000	5.4300
37019	11210004	536.0000
08105	11211100	7011.0000
08105	11210000	10598.0000
08105	11210003	7039.0000
08105	11212000	28.0000
08105	11210004	3559.0000
16077	11211100	6082.5000
16077	11210000	27520.0000
16077	11210003	6825.0000
16077	11212000	742.5000
16077	11210004	20695.0000
20195	11211100	16482.0000
20195	11210000	28101.0000
20195	11210003	16482.0000
20195	11210004	11619.0000
26127	11211100	678.0000
26127	11210000	6638.0000
26127	11210003	2979.0000
26127	11212000	2301.0000
26127	11210004	3659.0000
24009	11211100	630.7600
24009	11210000	1217.0000
24009	11210003	640.0000
24009	11212000	9.2400
24009	11210004	577.0000
26163	11211100	190.0000
26163	11210000	254.0000
26163	11210003	199.0000
26163	11212000	9.0000
26163	11210004	55.0000
39033	11211100	856.0000
39033	11210000	8489.0000
39033	11210003	2565.0000
39033	11212000	1709.0000
39033	11210004	5924.0000
42009	11211100	8424.0000
42009	11210000	45109.0000
42009	11210003	21175.0000
42009	11212000	12751.0000
42009	11210004	23934.0000
51065	11211100	2643.0000
51065	11210000	5442.0000
51065	11210003	2643.0000
51065	11210004	2799.0000
19125	11211100	11370.0000
19125	11210000	27157.0000
19125	11210003	11807.0000
19125	11212000	437.0000
19125	11210004	15350.0000
19151	11211100	1776.0000
19151	11210000	15838.0000
19151	11210003	3931.0000
19151	11212000	2155.0000
19151	11210004	11907.0000
35027	11211100	21405.0000
35027	11210000	31767.0000
35027	11210003	21417.0000
35027	11212000	12.0000
35027	11210004	10350.0000
42099	11211100	2130.0000
42099	11210000	32642.0000
42099	11210003	12256.0000
42099	11212000	10126.0000
42099	11210004	20386.0000
54025	11211100	17191.0000
54025	11210000	36609.0000
54025	11210003	17773.0000
54025	11212000	582.0000
54025	11210004	18836.0000
04025	11211100	31882.0000
04025	11210000	48005.0000
04025	11210003	31904.0000
04025	11212000	22.0000
04025	11210004	16101.0000
12003	11211100	3772.0000
12003	11210000	5482.0000
12003	11210003	3774.0000
12003	11212000	2.0000
12003	11210004	1708.0000
20173	11211100	13679.0000
20173	11210000	29054.0000
20173	11210003	16193.0000
20173	11212000	2514.0000
20173	11210004	12861.0000
29033	11211100	13667.0000
29033	11210000	27520.0000
29033	11210003	13681.0000
29033	11212000	14.0000
29033	11210004	13839.0000
38079	11211100	11577.0000
38079	11210000	19331.0000
38079	11210003	11577.0000
38079	11210004	7754.0000
46089	11211100	41326.3900
46089	11210000	83092.0000
46089	11210003	41332.0000
46089	11212000	5.6100
46089	11210004	41760.0000
47129	11211100	4600.0000
47129	11210000	11185.0000
47129	11210003	4612.0000
47129	11212000	12.0000
47129	11210004	6573.0000
19021	11211100	4417.0700
19021	11210000	25285.0000
19021	11210003	4722.0000
19021	11212000	304.9300
19021	11210004	20563.0000
21033	11211100	4560.7300
21033	11210000	8408.0000
21033	11210003	4833.0000
21033	11212000	272.2700
21033	11210004	3575.0000
48195	11211100	10438.9100
48195	11210000	253167.0000
48195	11210003	11395.0000
48195	11212000	956.0900
48195	11210004	241772.0000
48481	11211100	36903.4600
48481	11210000	57475.0000
48481	11210003	36918.0000
48481	11212000	14.5400
48481	11210004	20557.0000
54013	11211100	2050.0000
54013	11210000	3416.0000
54013	11210003	2071.0000
54013	11212000	21.0000
54013	11210004	1345.0000
01047	11211100	14589.0000
01047	11210000	25898.0000
01047	11210003	14601.0000
01047	11212000	12.0000
01047	11210004	11297.0000
01065	11211100	14553.0100
01065	11210000	28827.0000
01065	11210003	14636.0000
01065	11212000	82.9900
01065	11210004	14191.0000
39065	11211100	2330.0000
39065	11210000	18156.0000
39065	11210003	11775.0000
39065	11212000	9445.0000
39065	11210004	6381.0000
13219	11211100	3769.3400
13219	11210000	8213.0000
13219	11210003	3951.0000
13219	11212000	181.6600
13219	11210004	4262.0000
35021	11211100	12989.0500
35021	11210000	22658.0000
35021	11210003	13000.0000
35021	11212000	10.9500
35021	11210004	9658.0000
40083	11211100	23831.6500
40083	11210000	48803.0000
40083	11210003	23986.0000
40083	11212000	154.3500
40083	11210004	24817.0000
53017	11211100	6501.0000
53017	11210000	10312.0000
53017	11210003	6509.0000
53017	11212000	8.0000
53017	11210004	3803.0000
01077	11211100	16372.0000
01077	11210000	30324.0000
01077	11210003	16404.0000
01077	11212000	32.0000
01077	11210004	13920.0000
20001	11211100	16502.3600
20001	11210000	30348.0000
20001	11210003	16932.0000
20001	11212000	429.6400
20001	11210004	13416.0000
13039	11211100	157.0000
13039	11210000	207.0000
13039	11210003	160.0000
13039	11212000	3.0000
13039	11210004	47.0000
18125	11211100	1482.8400
18125	11210000	2344.0000
18125	11210003	1527.0000
18125	11212000	44.1600
18125	11210004	817.0000
24001	11211100	2243.3700
24001	11210000	3557.0000
24001	11210003	2271.0000
24001	11212000	27.6300
24001	11210004	1286.0000
39167	11211100	9053.0000
39167	11210000	21129.0000
39167	11210003	11230.0000
39167	11212000	2177.0000
39167	11210004	9899.0000
12059	11211100	10005.0000
12059	11210000	20805.0000
12059	11210003	11071.0000
12059	11212000	1066.0000
12059	11210004	9734.0000
12079	11211100	12975.0000
12079	11210000	29779.0000
12079	11210003	17705.0000
12079	11212000	4730.0000
12079	11210004	12074.0000
19047	11211100	18710.0000
19047	11210000	53686.0000
19047	11210003	18802.0000
19047	11212000	92.0000
19047	11210004	34884.0000
22023	11211100	14305.0000
22023	11210000	22386.0000
22023	11210003	14305.0000
22023	11210004	8081.0000
31101	11211100	16843.0000
31101	11210000	52424.0000
31101	11210003	16856.0000
31101	11212000	13.0000
31101	11210004	35568.0000
36115	11211100	3383.0000
36115	11210000	52108.0000
36115	11210003	26361.0000
36115	11212000	22978.0000
36115	11210004	25747.0000
13083	11211100	1871.0000
13083	11210000	3183.0000
13083	11210003	1871.0000
13083	11210004	1312.0000
39155	11211100	1700.0000
39155	11210000	10155.0000
39155	11210003	4450.0000
39155	11212000	2750.0000
39155	11210004	5705.0000
41035	11211100	28448.0000
41035	11210000	71020.0000
41035	11210003	35464.0000
41035	11212000	7016.0000
41035	11210004	35556.0000
47043	11211100	11525.0000
47043	11210000	20386.0000
47043	11210003	11884.0000
47043	11212000	359.0000
47043	11210004	8502.0000
01119	11211100	10812.0000
01119	11210000	19620.0000
01119	11210003	10812.0000
01119	11210004	8808.0000
20073	11211100	25528.8600
20073	11210000	71029.0000
20073	11210003	25534.0000
20073	11212000	5.1400
20073	11210004	45495.0000
47047	11211100	9496.0000
47047	11210000	21333.0000
47047	11210003	9507.0000
47047	11212000	11.0000
47047	11210004	11826.0000
48181	11211100	29855.0000
48181	11210000	53391.0000
48181	11210003	30063.0000
48181	11212000	208.0000
48181	11210004	23328.0000
29227	11211100	7895.0000
29227	11210000	14091.0000
29227	11210003	7895.0000
29227	11210004	6196.0000
37051	11211100	2059.1300
37051	11210000	3004.0000
37051	11210003	2070.0000
37051	11212000	10.8700
37051	11210004	934.0000
48287	11211100	40019.0000
48287	11210000	76128.0000
48287	11210003	40019.0000
48287	11210004	36109.0000
12081	11211100	17588.0000
12081	11210000	39430.0000
12081	11210003	26612.0000
12081	11212000	9024.0000
12081	11210004	12818.0000
16033	11211100	4647.0000
16033	11210000	8134.0000
16033	11210003	4647.0000
16033	11210004	3487.0000
27033	11211100	2563.0000
27033	11210000	32153.0000
27033	11210003	3180.0000
27033	11212000	617.0000
27033	11210004	28973.0000
29217	11211100	37757.0000
29217	11210000	75360.0000
29217	11210003	42794.0000
29217	11212000	5037.0000
29217	11210004	32566.0000
48223	11211100	48574.0000
48223	11210000	124888.0000
48223	11210003	72256.0000
48223	11212000	23682.0000
48223	11210004	52632.0000
29049	11211100	9380.4600
29049	11210000	25115.0000
29049	11210003	9788.0000
29049	11212000	407.5400
29049	11210004	15327.0000
09000	11211100	6396.0000
09000	11210000	49949.0000
09000	11210003	26566.0000
09000	11212000	20170.0000
09000	11210004	23383.0000
51025	11211100	3359.5400
51025	11210000	5494.0000
51025	11210003	3422.0000
51025	11212000	62.4600
51025	11210004	2072.0000
19011	11211100	11916.0000
19011	11210000	36319.0000
19011	11210003	16432.0000
19011	11212000	4516.0000
19011	11210004	19887.0000
20071	11211100	2286.0000
20071	11210000	34675.0000
20071	11210003	9327.0000
20071	11212000	7041.0000
20071	11210004	25348.0000
38031	11211100	8988.8900
38031	11210000	23083.0000
38031	11210003	10797.0000
38031	11212000	1808.1100
38031	11210004	12286.0000
47085	11211100	9404.0000
47085	11210000	16946.0000
47085	11210003	9411.0000
47085	11212000	7.0000
47085	11210004	7535.0000
48299	11211100	20364.0000
48299	11210000	35926.0000
48299	11210003	20364.0000
48299	11210004	15562.0000
49009	11211100	2536.0000
49009	11210000	3671.0000
49009	11210003	2536.0000
49009	11210004	1135.0000
12113	11211100	4505.0000
12113	11210000	9728.0000
12113	11210003	4523.0000
12113	11212000	18.0000
12113	11210004	5205.0000
29181	11211100	10292.5800
29181	11210000	18110.0000
29181	11210003	10303.0000
29181	11212000	10.4200
29181	11210004	7807.0000
21205	11211100	3039.0000
21205	11210000	4708.0000
21205	11210003	3067.0000
21205	11212000	28.0000
21205	11210004	1641.0000
34031	11211100	4.6700
34031	11210000	4.6700
34007	11211100	57.0000
34007	11210000	90.0000
34007	11210003	57.0000
34007	11210004	33.0000
45005	11211100	2129.0000
45005	11210000	4937.0000
45005	11210003	2129.0000
45005	11210004	2808.0000
48259	11211100	8972.0000
48259	11210000	16601.0000
48259	11210003	8972.0000
48259	11210004	7629.0000
56045	11211100	29688.0000
56045	11210000	44627.0000
56045	11210003	29719.0000
56045	11212000	31.0000
56045	11210004	14908.0000
27145	11211100	11343.0000
27145	11210000	198361.0000
27145	11210003	77867.0000
27145	11212000	66524.0000
27145	11210004	120494.0000
31143	11211100	10758.7200
31143	11210000	82008.0000
31143	11210003	16719.0000
31143	11212000	5960.2800
31143	11210004	65289.0000
04000	11211100	199325.0000
04000	11210000	1015237.0000
04000	11210003	411262.0000
04000	11212000	211937.0000
04000	11210004	603975.0000
48213	11211100	35134.9900
48213	11210000	59076.0000
48213	11210003	35510.0000
48213	11212000	375.0100
48213	11210004	23566.0000
48247	11211100	12393.0000
48247	11210000	23055.0000
48247	11210003	12393.0000
48247	11210004	10662.0000
51161	11211100	1433.0000
51161	11210000	2413.0000
51161	11210003	1433.0000
51161	11210004	980.0000
13321	11211100	5879.8800
13321	11210000	11283.0000
13321	11210003	5885.0000
13321	11212000	5.1200
13321	11210004	5398.0000
19093	11211100	8013.0000
19093	11210000	49724.0000
19093	11210003	9413.0000
19093	11212000	1400.0000
19093	11210004	40311.0000
28069	11211100	6279.0000
28069	11210000	9070.0000
28069	11210003	6279.0000
28069	11210004	2791.0000
13271	11211100	2048.5200
13271	11210000	3555.0000
13271	11210003	2060.0000
13271	11212000	11.4800
13271	11210004	1495.0000
37113	11211100	2023.0000
37113	11210000	3123.0000
37113	11210003	2032.0000
37113	11212000	9.0000
37113	11210004	1091.0000
41065	11211100	13819.0000
41065	11210000	21600.0000
41065	11210003	13828.0000
41065	11212000	9.0000
41065	11210004	7772.0000
45013	11211100	489.0000
45013	11210000	561.0000
45013	11210003	489.0000
45013	11210004	72.0000
42129	11211100	6183.0000
42129	11210000	23327.0000
42129	11210003	9970.0000
42129	11212000	3787.0000
